input,target
नमुना,नमुना
प्रीति,प्रीति
मा,मानक
मुलुक,मुलुक
तपन्,तपन
शुभ,शुभ
जहाज,जहाज
यंत्र,यन्त्र
महाल,महल
चरणह,चरण
बचन,बचन
तबला,तबला
शालीन्,शालीन
आयाहम,आयाम
मणि,मणि
लोचन,लोचन
दलान,दलान
छिमेकी,छिमेकी
त्रिकोण,त्रिकोण
किल्लाह,किल्ला
उत्तम,उत्तम
अनन्त,अनन्त
किल्हला,किल्ला
आद,आदर्श
अघ्रझ,अग्रज
कवि,कविता
सागर,सागर
बहाल,बहाल
पवित्र,पवित्र
सुमुख,सुमुख
सुशील,सुशील
सिर्ज,सिर्जना
माला,माला
प्रभाव,प्रभाव
आवास,आवास
रमा,रमा
गाथा,गाथा
समा,समाज
कोपिलाह,कोपिला
परेलीह,परेली
पोषं,पोषण
रेखाह,रेखा
पन्,पन्ना
सा,साइत
अग्रज,अग्रज
बरह,बर
रमण,रमण
मगान,मगन
आंचल,आँचल
साथी,साथी
विवेक,विवेक
कलम,कलम
चरण,चरण
प्रया,प्रयास
दिळ,दिल
पुस्तक,पुस्तक
जाती्,जाती
रौनक,रौनक
लता्,लता
नमुन,नमुना
गृह,गृह
मकल,मकल
गमला,गमला
बिरुवा,बिरुवा
मगन,मगन
मगन,मगन
मुहान,मुहान
दोभाहान,दोभान
नयन्,नयन
ला,लाभ
न्य,न्याय
कामना,कामना
आंचल्,आँचल
जळ,जल
जुनेली,जुनेली
प्रबल,प्रबल
खजानाह,खजाना
सजहग,सजग
विपुल,विपुल
सि,सिमाना
सवल,सवल
बगैँचा,बगैँचा
डाल,डाली
सुख,सुख
कुशल,कुशल
विधान,विधान
छिमेकी,छिमेकी
सा,साझा
कृपा,कृपा
गाथ,गाथा
शिशिरह,शिशिर
अखण्ड,अखण्ड
ढोका,ढोका
उदा,उदार
मसला,मसला
छायाँह,छायाँ
मगन,मगन
विपुळ,विपुल
माणीक,माणिक
यात्री्,यात्री
लोचन्,लोचन
रौनक,रौनक
विविध,विविध
विद्,विद्या
डबलीह,डबली
सक्षम,सक्षम
रसिक,रसिक
गाथा,गाथा
परेली,परेली
गौरव,गौरव
छाता,छाता
सिहरानी,सिरानी
तपन,तपन
दीप,दीप
छवि,छवि
मोहर्,मोहर
मीत्,मीत
यात्री,यात्री
दी,दीप
विजय,विजय
आधारा,आधार
सटी,सटीक
गा,गाजल
कदम,कदम
बचतह,बचत
समत,समता
मुरली,मुरली
शुभ,शुभ
मुनाह,मुना
रेसम,रेसम
चम,चमक
पठन,पठन
मायाल,मायालु
चाँदी,चाँदी
अटल्,अटल
जुरेळी,जुरेली
उन्नतीह,उन्नती
जनता,जनता
फटि,फटिक
सु,सुधार
गुराँ,गुराँस
अथहा,अथाह
जगत्,जगत्
शीतल,शीतल
मुलूक,मुलुक
कोपिला,कोपिला
बच,बचन
सतहह,सतह
छिमेकी,छिमेकी
आंचहल,आँचल
तक्मा,तक्मा
पवन,पवन
शिर,शिर
छहारी्,छहारी
सफेद,सफेद
मान,मानव
पिपल्,पिपल
पोषण,पोषण
सुयो,सुयोग
चि,चिरायु
विजय,विजय
चाह,चाहना
अमाल,अमल
सफा,सफा
रोचक,रोचक
चिराग्,चिराग
निर्माण,निर्माण
फूळ,फूल
आकाश,आकाश
उदहय,उदय
गृहह,गृह
चित्र,चित्र
साहहस,साहस
गाथा,गाथा
सुगम,सुगम
मुलुक,मुलुक
मोती,मोती
पोखरी,पोखरी
सचेतह,सचेत
गोरस,गोरस
नरहम,नरम
सखा,सखा
रवि्,रवि
आकाशा,आकाश
संगम,संगम
छहारी,छहारी
हाकि,हाकिम
गमलाह,गमला
मुलुहक,मुलुक
दिल,दिल
मै,मैना
लता,लता
कपिलह,कपिल
मौसमह,मौसम
तलैय,तलैया
